Tag,Solar(GWh),shortwave_radiation_sum,daylight_duration,sunshine_duration,Bruttoleistung(GWp)
2020-04-18,206.4,16.74,13.946931,11.035588,50.463341934999754
2020-04-19,224.6,15.05,14.004974,11.388193,50.46384558999976
2020-04-20,268.2,24.38,14.062551,12.820219,50.47509704499976
2020-04-21,269.4,24.7,14.119611,12.877285,50.493834297999754
2020-04-22,278.0,24.88,14.176107,12.995718,50.507882875999755
2020-04-23,271.7,24.88,14.232064,13.029573,50.528909047999754
2020-04-24,232.9,18.16,14.287894,11.715188,50.54547675999975
2020-04-25,224.9,24.69,14.343637,13.094018,50.549311818999755
2020-04-26,250.1,25.15,14.399246,13.267604,50.556893998999755
2020-04-27,237.2,20.55,14.454683,12.932224,50.57752028399975
2020-04-28,157.0,15.96,14.509903,8.432814,50.60191182399975
2020-04-29,123.2,13.23,14.564864,6.0841427,50.63456767099975
2020-04-30,133.0,13.18,14.619518,5.2328644,50.73317554499975
2020-05-01,158.7,17.02,14.673821,11.04453,50.73554686999975
2020-05-02,153.4,21.07,14.727721,12.2730465,50.735978509999754
2020-05-03,188.1,19.72,14.781174,11.54686,50.73614936499975
2020-05-04,148.4,13.92,14.8341255,8.637673,50.74334297199975
2020-05-05,212.5,19.09,14.886525,12.047531,50.75704029999975
2020-05-06,279.6,19.62,14.938321,8.666986,50.78855899799975
2020-05-07,269.2,26.68,14.989455,13.775685,50.80711336899975
2020-05-08,268.4,24.68,15.039873,11.779801,50.81501671899975
2020-05-09,215.5,17.81,15.089518,9.332789,50.81612930699975
2020-05-10,173.5,14.91,15.138327,9.011352,50.81706413699975
2020-05-11,87.9,5.01,15.186244,2.4011807,50.826533285999744
2020-05-12,226.5,27.67,15.233205,13.350945,50.835097954999746
2020-05-13,157.0,15.81,15.279219,8.197142,50.85425052899974
2020-05-14,183.8,12.19,15.324651,6.135942,50.86932440999975
2020-05-15,197.5,12.83,15.369534,5.0234694,50.87960734699974
2020-05-16,255.6,22.64,15.413818,13.891627,50.88146019399974
2020-05-17,268.2,22.92,15.457461,13.752548,50.88193692399974
2020-05-18,257.3,27.72,15.500414,14.059207,50.892782741999746
2020-05-19,240.7,25.88,15.542632,12.190158,50.92106884199975
2020-05-20,189.5,12.49,15.584065,7.8994083,50.935222018999745
2020-05-21,282.9,22.34,15.624662,13.6244335,50.93586725599975
2020-05-22,164.7,15.06,15.664373,7.791743,50.94688019099976
2020-05-23,118.7,8.14,15.703144,2.731333,50.94988842399976
2020-05-24,190.4,19.52,15.7409315,11.902204,50.95060110099976
2020-05-25,164.3,16.19,15.777673,10.620782,50.96482063399976
2020-05-26,241.2,18.5,15.813317,13.94074,50.98838959799976
2020-05-27,271.4,19.49,15.847809,12.673878,51.026228908999755
2020-05-28,256.9,15.63,15.881094,8.052037,51.08862623499976
2020-05-29,260.2,20.19,15.913118,12.9494505,51.15333316499976
2020-05-30,235.5,17.07,15.94382,9.847377,51.195768807999755
2020-05-31,251.7,19.73,15.97315,11.356913,51.21123601799975
2020-06-01,307.9,27.84,16.001043,14.453744,51.28022418499976
2020-06-02,293.3,27.37,16.027494,14.513626,51.289523771999754
2020-06-03,247.6,24.51,16.052717,14.168451,51.29805134199975
2020-06-04,108.6,8.73,16.076736,1.6409199,51.30504810999975
2020-06-05,150.6,15.0,16.099522,6.435027,51.312611796999754
2020-06-06,173.5,11.81,16.121048,3.6611557,51.313586082999755
2020-06-07,140.1,4.63,16.14129,0.0,51.31426949299974
2020-06-08,192.6,17.84,16.160229,11.759373,51.32463595799975
2020-06-09,137.1,5.74,16.177834,0.0,51.33214654999975
2020-06-10,122.4,7.68,16.194084,0.0,51.34453827199975
2020-06-11,134.6,20.64,16.208954,13.443876,51.34956445499975
2020-06-12,264.8,29.03,16.222427,14.7278805,51.35811590299975
2020-06-13,235.6,25.8,16.234478,14.482825,51.35979219799975
2020-06-14,93.5,9.79,16.245083,4.671119,51.36023743199975
2020-06-15,145.9,5.82,16.25423,0.08030223,51.37308118499975
2020-06-16,173.5,15.97,16.26189,8.2663,51.382184679999746
2020-06-17,200.2,19.61,16.268055,14.170899,51.39222949199974
2020-06-18,182.3,9.8,16.272697,1.9130062,51.40420853299975
2020-06-19,162.5,19.48,16.275806,11.507385,51.419867899999744
2020-06-20,180.6,13.65,16.277367,5.3834147,51.42313580999974
2020-06-21,240.0,21.22,16.277363,14.400265,51.42342688999974
2020-06-22,239.7,21.37,16.275778,14.406119,51.43647179099974
2020-06-23,296.3,24.51,16.272581,14.452967,51.446773632999744
2020-06-24,285.7,24.72,16.267792,12.035621,51.47229583099974
2020-06-25,246.7,21.57,16.261433,13.601013,51.49341549799974
2020-06-26,265.6,25.5,16.253525,14.76467,51.52034120799974
2020-06-27,241.2,23.35,16.244097,13.297479,51.527820664999744
2020-06-28,175.1,19.34,16.233171,13.0,51.530222747999744
2020-06-29,203.5,16.58,16.22078,8.452622,51.57064466699975
2020-06-30,221.9,21.6,16.206945,13.012174,51.66981108299974
2020-07-01,216.3,27.08,16.191698,14.645067,51.69457079099974
2020-07-02,189.7,18.0,16.17507,11.263889,51.703286901999746
2020-07-03,217.0,22.92,16.157085,14.731755,51.71042538399974
2020-07-04,221.6,23.23,16.13778,13.008762,51.711432708999745
2020-07-05,179.0,18.43,16.117178,11.399457,51.71163338899975
2020-07-06,218.1,18.39,16.095312,8.773331,51.718901626999745
2020-07-07,236.2,18.63,16.07222,11.901341,51.725511821999746
2020-07-08,155.5,11.42,16.047924,4.6907063,51.74295359699975
2020-07-09,177.0,18.27,16.022459,10.481494,51.75505442299974
2020-07-10,180.8,22.52,15.995862,13.915181,51.76491395299974
2020-07-11,205.5,17.58,15.968157,10.613444,51.76571700599975
2020-07-12,257.2,22.19,15.939328,14.253774,51.766349060999744
2020-07-13,286.9,23.41,15.909115,14.429975,51.77585546599975
2020-07-14,226.7,19.48,15.877528,13.005681,51.786710928999746
2020-07-15,134.7,12.73,15.844624,6.912787,51.80057962899974
2020-07-16,114.4,5.82,15.810464,0.0,51.810953471999746
2020-07-17,191.0,19.45,15.775104,13.513814,51.828004963999746
2020-07-18,229.2,21.48,15.738607,13.87352,51.829879272999754
2020-07-19,240.5,22.77,15.701029,14.032858,51.83063045499974
2020-07-20,228.3,22.16,15.662425,14.3321705,51.84452479699974
